11:29:46:479 -> ����� Round:859
11:29:46:479 -> Serial, Testing, Round:860
11:29:51:868 -> Serial, Testing, Round:3006
11:29:51:870 -> Serial, Testing, Round:3007
11:29:51:873 -> Serial, Testing, Round:3008
11:29:51:876 -> Serial, Testing, Round:3009
11:29:51:879 -> Serial, Testing, Round:3010
11:29:51:881 -> Serial, Testing, Round:3011
11:29:51:884 -> Serial, Testing, Round:3012
11:29:51:887 -> Serial, Testing, Round:3013
11:29:51:890 -> Serial, Testing, Round:3014
11:29:51:893 -> Serial, Testing, Round:3015
11:29:51:895 -> Serial, Testing, Round:3016
11:29:51:895 -> Serial, Testing, Round:3017
11:29:51:898 -> Serial, Testing, Round:3018
11:29:51:901 -> Serial, Testing, Round:3019
11:29:51:904 -> Serial, Testing, Round:3020
11:29:51:906 -> Serial, Testing, Round:3021
11:29:51:909 -> Serial, Testing, Round:3022
11:29:51:912 -> Serial, Testing, Round:3023
11:29:51:915 -> Serial, Testing, Round:3024
11:29:51:918 -> Serial, Testing, Round:3025
11:29:51:920 -> Serial, Testing, Round:3026
11:29:51:923 -> Serial, Testing, Round:3027
11:29:51:923 -> Serial, Testing, Round:3028
11:29:51:926 -> Serial, Testing, Round:3029
11:29:51:929 -> Serial, Testing, Round:3030
11:29:51:931 -> Serial, Testing, Round:3031
11:29:51:934 -> Serial, Testing, Round:3032
11:29:51:937 -> Serial, Testing, Round:3033
11:29:51:940 -> Serial, Testing, Round:3034
11:29:51:943 -> Serial, Testing, Round:3035
11:29:51:945 -> Serial, Testing, Round:3036
11:29:51:948 -> Serial, Testing, Round:3037
11:29:51:948 -> Serial, Testing, Round:3038
11:29:51:951 -> Serial, Testing, Round:3039
11:29:51:954 -> Serial, Testing, Round:3040
11:29:51:957 -> Serial, Testing, Round:3041
11:29:51:959 -> Serial, Testing, Round:3042
11:29:51:962 -> Serial, Testing, Round:3043
11:29:51:965 -> Serial, Testing, Round:3044
11:29:51:968 -> Serial, Testing, Round:3045
11:29:51:970 -> Serial, Testing, Round:3046
11:29:51:973 -> Serial, Testing, Round:3047
11:29:51:976 -> Serial, Testing, Round:3048
11:29:51:976 -> Serial, Testing, Round:3049
11:29:51:979 -> Serial, Testing, Round:3050
11:29:51:981 -> Serial, Testing, Round:3051
11:29:51:984 -> Serial, Testing, Round:3052
11:29:51:987 -> Serial, Testing, Round:3053
11:29:51:990 -> Serial, Testing, Round:3054
11:29:51:992 -> Serial, Testing, Round:3055
11:29:51:995 -> Serial, Testing, Round:3056
11:29:51:999 -> Serial, Testing, Round:3057
11:29:52:001 -> Serial, Testing, Round:3058
11:29:52:004 -> Serial, Testing, Round:3059
11:29:52:004 -> Serial, Testing, Round:3060
11:29:52:007 -> Serial, Testing, Round:3061
11:29:52:010 -> Serial, Testing, Round:3062
11:29:52:013 -> Serial, Testing, Round:3063
11:29:52:019 -> Serial, Testing, Round:3064
11:29:52:019 -> Serial, Testing, Round:3065
11:29:52:021 -> Serial, Testing, Round:3066
11:29:52:023 -> Serial, Testing, Round:3067
11:29:52:026 -> Serial, Testing, Round:3068
11:29:52:029 -> Serial, Testing, Round:3069
11:29:52:029 -> Serial, Testing, Round:3070
11:29:52:032 -> Serial, Testing, Round:3071
11:29:52:034 -> Serial, Testing, Round:3072
11:29:52:037 -> Serial, Testing, Round:3073
11:29:52:040 -> Serial, Testing, Round:3074
11:29:52:043 -> Serial, Testing, Round:3075
11:29:52:046 -> Serial, Testing, Round:3076
11:29:52:048 -> Serial, Testing, Round:3077
11:29:52:051 -> Serial, Testing, Round:3078
11:29:52:054 -> Serial, Testing, Round:3079
11:29:52:056 -> Serial, Testing, Round:3080
11:29:52:056 -> Serial, Testing, Round:3081
11:29:52:059 -> Serial, Testing, Round:3082
11:29:52:063 -> Serial, Testing, Round:3083
11:29:52:065 -> Serial, Testing, Round:3084
11:29:52:068 -> Serial, Testing, Round:3085
11:29:52:070 -> Serial, Testing, Round:3086
11:29:52:073 -> Serial, Testing, Round:3087
11:29:52:076 -> Serial, Testing, Round:3088
11:29:52:079 -> Serial, Testing, Round:3089
11:29:52:081 -> Serial, Testing, Round:3090
11:29:52:084 -> Serial, Testing, Round:3091
11:29:52:084 -> Serial, Testing, Round:3092
11:29:52:087 -> Serial, Testing, Round:3093
11:29:52:090 -> Serial, Testing, Round:3094
11:29:52:093 -> Serial, Testing, Round:3095
11:29:52:095 -> Serial, Testing, Round:3096
11:29:52:098 -> Serial, Testing, Round:3097
11:29:52:101 -> Serial, Testing, Round:3098
11:29:52:104 -> Serial, Testing, Round:3099
11:29:52:106 -> Serial, Testing, Round:3100
11:29:52:109 -> Serial, Testing, Round:3101
11:29:52:109 -> Serial, Testing, Round:3102
11:29:52:112 -> Serial, Testing, Round:3103
11:29:52:115 -> Serial, Testing, Round:3104
11:29:52:118 -> Serial, Testing, Round:3105
11:29:52:120 -> Serial, Testing, Round:3106
11:29:52:123 -> Serial, Testing, Round:3107
11:29:52:126 -> Serial, Testing, Round:3108
11:29:52:129 -> Serial, Testing, Round:3109
11:29:52:131 -> Serial, Testing, Round:3110
11:29:52:134 -> Serial, Testing, Round:3111
11:29:52:137 -> Serial, Testing, Round:3112
11:29:52:137 -> Serial, Testing, Round:3113
11:29:52:140 -> Serial, Testing, Round:3114
11:29:52:143 -> Serial, Testing, Round:3115
11:29:52:145 -> Serial, Testing, Round:3116
11:29:52:148 -> Serial, Testing, Round:3117
11:29:52:151 -> Serial, Testing, Round:3118
11:29:52:154 -> Serial, Testing, Round:3119
11:29:52:156 -> Serial, Testing, Round:3120
11:29:52:159 -> Serial, Testing, Round:3121
11:29:52:162 -> Serial, Testing, Round:3122
11:29:52:165 -> Serial, Testing, Round:3123
11:29:52:165 -> Serial, Testing, Round:3124
11:29:52:168 -> Serial, Testing, Round:3125
11:29:52:170 -> Serial, Testing, Round:3126
11:29:52:173 -> Serial, Testing, Round:3127
11:29:52:176 -> Serial, Testing, Round:3128
11:29:52:179 -> Serial, Testing, Round:3129
11:29:52:181 -> Serial, Testing, Round:3130
11:29:52:184 -> Serial, Testing, Round:3131
11:29:52:187 -> Serial, Testing, Round:3132
11:29:52:190 -> Serial, Testing, Round:3133
11:29:52:190 -> Serial, Testing, Round:3134
11:29:52:192 -> Serial, Testing, Round:3135
11:29:52:195 -> Serial, Testing, Round:3136
11:29:52:198 -> Serial, Testing, Round:3137
11:29:52:201 -> Serial, Testing, Round:3138
11:29:52:204 -> Serial, Testing, Round:3139
11:29:52:206 -> Serial, Testing, Round:3140
11:29:52:209 -> Serial, Testing, Round:3141
11:29:52:212 -> Serial, Testing, Round:3142
11:29:52:216 -> Serial, Testing, Round:3143
11:29:52:218 -> Serial, Testing, Round:3144
11:29:52:218 -> Serial, Testing, Round:3145
11:29:52:220 -> Serial, Testing, Round:3146
11:29:52:223 -> Serial, Testing, Round:3147
11:29:52:226 -> Serial, Testing, Round:3148
11:29:52:229 -> Serial, Testing, Round:3149
11:29:52:231 -> Serial, Testing, Round:3150
11:29:52:234 -> Serial, Testing, Round:3151
11:29:52:237 -> Serial, Testing, Round:3152
11:29:52:240 -> Serial, Testing, Round:3153
11:29:52:243 -> Serial, Testing, Round:3154
11:29:52:245 -> Serial, Testing, Round:3155
11:29:52:245 -> Serial, Testing, Round:3156
11:29:52:248 -> Serial, Testing, Round:3157
11:29:52:251 -> Serial, Testing, Round:3158
11:29:52:254 -> Serial, Testing, Round:3159
11:29:52:256 -> Serial, Testing, Round:3160
11:29:52:259 -> Serial, Testing, Round:3161
11:29:52:262 -> Serial, Testing, Round:3162
11:29:52:265 -> Serial, Testing, Round:3163
11:29:52:267 -> Serial, Testing, Round:3164
11:29:52:270 -> Serial, Testing, Round:3165
11:29:52:270 -> Serial, Testing, Round:3166
11:29:52:273 -> Serial, Testing, Round:3167
11:29:52:276 -> Serial, Testing, Round:3168
11:29:52:279 -> Serial, Testing, Round:3169
11:29:52:281 -> Serial, Testing, Round:3170
11:29:52:284 -> Serial, Testing, Round:3171
11:29:52:287 -> Serial, Testing, Round:3172
11:29:52:290 -> Serial, Testing, Round:3173
11:29:52:293 -> Serial, Testing, Round:3174
11:29:52:295 -> Serial, Testing, Round:3175
11:29:52:298 -> Serial, Testing, Round:3176
11:29:52:298 -> Serial, Testing, Round:3177
11:29:52:301 -> Serial, Testing, Round:3178
11:29:52:304 -> Serial, Testing, Round:3179
11:29:52:306 -> Serial, Testing, Round:3180
11:29:52:309 -> Serial, Testing, Round:3181
11:29:52:312 -> Serial, Testing, Round:3182
11:29:52:315 -> Serial, Testing, Round:3183
11:29:52:318 -> Serial, Testing, Round:3184
11:29:52:320 -> Serial, Testing, Round:3185
11:29:52:323 -> Serial, Testing, Round:3186
11:29:52:326 -> Serial, Testing, Round:3187
11:29:52:326 -> Serial, Testing, Round:3188
11:29:52:329 -> Serial, Testing, Round:3189
11:29:52:331 -> Serial, Testing, Round:3190
11:29:52:334 -> Serial, Testing, Round:3191
11:29:52:337 -> Serial, Testing, Round:3192
11:29:52:340 -> Serial, Testing, Round:3193
11:29:52:343 -> Serial, Testing, Round:3194
11:29:52:345 -> Serial, Testing, Round:3195
11:29:52:348 -> Serial, Testing, Round:3196
11:29:52:351 -> Serial, Testing, Round:3197
11:29:52:351 -> Serial, Testing, Round:3198
11:29:52:354 -> Serial, Testing, Round:3199
11:29:52:356 -> Serial, Testing, Round:3200
11:29:52:359 -> Serial, Testing, Round:3201
11:29:52:362 -> Serial, Testing, Round:3202
11:29:52:366 -> Serial, Testing, Round:3203
11:29:52:368 -> Serial, Testing, Round:3204
11:29:52:370 -> Serial, Testing, Round:3205
11:29:52:373 -> Serial, Testing, Round:3206
11:29:52:376 -> Serial, Testing, Round:3207
11:29:52:379 -> Serial, Testing, Round:3208
11:29:52:379 -> Serial, Testing, Round:3209
11:29:52:381 -> Serial, Testing, Round:3210
11:29:52:384 -> Serial, Testing, Round:3211
11:29:52:387 -> Serial, Testing, Round:3212
11:29:52:390 -> Serial, Testing, Round:3213
11:29:52:393 -> Serial, Testing, Round:3214
11:29:52:395 -> Serial, Testing, Round:3215
11:29:52:398 -> Serial, Testing, Round:3216
11:29:52:401 -> Serial, Testing, Round:3217
11:29:52:404 -> Serial, Testing, Round:3218
11:29:52:406 -> Serial, Testing, Round:3219
11:29:52:406 -> Serial, Testing, Round:3220
11:29:52:409 -> Serial, Testing, Round:3221
11:29:52:412 -> Serial, Testing, Round:3222
11:29:52:415 -> Serial, Testing, Round:3223
11:29:52:418 -> Serial, Testing, Round:3224
11:29:52:420 -> Serial, Testing, Round:3225
11:29:52:423 -> Serial, Testing, Round:3226
11:29:52:426 -> Serial, Testing, Round:3227
11:29:52:429 -> Serial, Testing, Round:3228
11:29:52:432 -> Serial, Testing, Round:3229
11:29:52:432 -> Serial, Testing, Round:3230
11:29:52:434 -> Serial, Testing, Round:3231
11:29:52:438 -> Serial,sting, Round:3233
11:29:52:444 -> Serial, Testi Testing, Round:3232
11:29:52:441 -> Serial, Teng, Round:3234
11:29:52:447 -> Serial, Testing, Round:3235
11:29:52:449 -> Serial, Testing, Round:3236
11:29:52:451 -> Serial, Testing, Round:3237
11:29:52:454 -> Serial, Testing, Round:3238
11:29:52:457 -> Serial, Testing, Round:3239
11:29:52:459 -> Serial, Testing, Round:3240
11:29:52:459 -> Serial, Testing, Round:3241
11:29:52:462 -> Serial, Testing, Round:3242
11:29:52:466 -> Serial, Testing, Round:3243
11:29:52:468 -> Serial, Testing, Round:3244
11:29:52:471 -> Serial, Testing, Round:3245
11:29:52:473 -> Serial, Testing, Round:3246
11:29:52:476 -> Serial, Testing, Round:3247
11:29:52:479 -> Serial, Testing, Round:3248
11:29:52:481 -> Serial, Testing, Round:3249
11:29:52:484 -> Serial, Testing, Round:3250
11:29:52:487 -> Serial, Testing, Round:3251
11:29:52:487 -> Serial, Testing, Round:3252
11:29:52:490 -> Serial, Testing, Round:3253
11:29:52:492 -> Serial, Testing, Round:3254
11:29:52:495 -> Serial, Testing, Round:3255
11:29:52:498 -> Serial, Testing, Round:3256
11:29:52:501 -> Serial, Testing, Round:3257
11:29:52:504 -> Serial, Testing, Round:3258
11:29:52:507 -> Serial, Testing, Round:3259
11:29:52:509 -> Serial, Testing, Round:3260
11:29:52:512 -> Serial, Testing, Round:3261
11:29:52:512 -> Serial, Testing, Round:3262
11:29:52:515 -> Serial, Testing, Round:3263
11:29:52:519 -> Serial, Testing, Round:3264
11:29:52:521 -> Serial, Testing, Round:3265
11:29:52:523 -> Serial, Testing, Round:3266
11:29:52:526 -> Serial, Testing, Round:3267
11:29:52:529 -> Serial, Testing, Round:3268
11:29:52:532 -> Serial, Testing, Round:3269
11:29:52:534 -> Serial, Testing, Round:3270
11:29:52:537 -> Serial, Testing, Round:3271
11:29:52:540 -> Serial, Testing, Round:3272
11:29:52:540 -> Serial, Testing, Round:3273
11:29:52:543 -> Serial, Testing, Round:3274
11:29:52:545 -> Serial, Testing, Round:3275
11:29:52:548 -> Serial, Testing, Round:3276
11:29:52:551 -> Serial, Testing, Round:3277
11:29:52:554 -> Serial, Testing, Round:3278
11:29:52:556 -> Serial, Testing, Round:3279
11:29:52:559 -> Serial, Testing, Round:3280
11:29:52:562 -> Serial, Testing, Round:3281
11:29:52:565 -> Serial, Testing, Round:3282
11:29:52:568 -> Serial, Testing, Round:3283
11:29:52:568 -> Serial, Testing, Round:3284
11:29:52:570 -> Serial, Testing, Round:3285
11:29:52:573 -> Serial, Testing, Round:3286
11:29:52:576 -> Serial, Testing, Round:3287
11:29:52:579 -> Serial, Testing, Round:3288
11:29:52:581 -> Serial, Testing, Round:3289
11:29:52:584 -> Serial, Testing, Round:3290
11:29:52:587 -> Serial, Testing, Round:3291
11:29:52:590 -> Serial, Testing, Round:3292
11:29:52:593 -> Serial, Testing, Round:3293
11:29:52:593 -> Serial, Testing, Round:3294
11:29:52:595 -> Serial, Testing, Round:3295
11:29:52:598 -> Serial, Testing, Round:3296
11:29:52:601 -> Serial, Testing, Round:3297
11:29:52:604 -> Serial, Testing, Round:3298
11:29:52:606 -> Serial, Testing, Round:3299
11:29:52:609 -> Serial, Testing, Round:3300
11:29:52:613 -> Serial, Testing, Round:3301
11:29:52:615 -> Serial, Testing, Round:3302
11:29:52:618 -> Serial, Testing, Round:3303
11:29:52:620 -> Serial, Testing, Round:3304
11:29:52:620 -> Serial, Testing, Round:3305
11:29:52:623 -> Serial, Testing, Round:3306
11:29:52:626 -> Serial, Testing, Round:3307
11:29:52:629 -> Serial, Testing, Round:3308
11:29:52:631 -> Serial, Testing, Round:3309
11:29:52:634 -> Serial, Testing, Round:3310
11:29:52:637 -> Serial, Testing, Round:3311
11:29:52:640 -> Serial, Testing, Round:3312
11:29:52:643 -> Serial, Testing, Round:3313
11:29:52:645 -> Serial, Testing, Round:3314
11:29:52:648 -> Serial, Testing, Round:3315
11:29:52:648 -> Serial, Testing, Round:3316
11:29:52:651 -> Serial, Testing, Round:3317
11:29:52:654 -> Serial, Testing, Round:3318
11:29:52:656 -> Serial, Testing, Round:3319
11:29:52:659 -> Serial, Testing, Round:3320
11:29:52:662 -> Serial, Testing, Round:3321
11:29:52:665 -> Serial, Testing, Round:3322
11:29:52:668 -> Serial, Testing, Round:3323
11:29:52:670 -> Serial, Testing, Round:3324
11:29:52:673 -> Serial, Testing, Round:3325
11:29:52:673 -> Serial, Testing, Round:3326
11:29:52:676 -> Serial, Testing, Round:3327
11:29:52:679 -> Serial, Testing, Round:3328
11:29:52:681 -> Serial, Testing, Round:3329
11:29:52:684 -> Serial, Testing, Round:3330
11:29:52:687 -> Serial, Testing, Round:3331
11:29:52:690 -> Serial, Testing, Round:3332
11:29:52:692 -> Serial, Testing, Round:3333
11:29:52:695 -> Serial, Testing, Round:3334
11:29:52:698 -> Serial, Testing, Round:3335
11:29:52:701 -> Serial, Testing, Round:3336
11:29:52:701 -> Serial, Testing, Round:3337
11:29:52:704 -> Serial, Testing, Round:3338
11:29:52:706 -> Serial, Testing, Round:3339
11:29:52:709 -> Serial, Testing, Round:3340
11:29:52:712 -> Serial, Testing, Round:3341
11:29:52:715 -> Serial, Testing, Round:3342
11:29:52:718 -> Serial, Testing, Round:3343
11:29:52:720 -> Serial, Testing, Round:3344
11:29:52:723 -> Serial, Testing, Round:3345
11:29:52:726 -> Serial, Testing, Round:3346
11:29:52:729 -> Serial, Testing, Round:3347
11:29:52:729 -> Serial, Testing, Round:3348
11:29:52:732 -> Serial, Testing, Round:3349
11:29:52:734 -> Serial, Testing, Round:3350
11:29:52:737 -> Serial, Testing, Round:3351
11:29:52:740 -> Serial, Testing, Round:3352
11:29:52:743 -> Serial, Testing, Round:3353
11:29:52:745 -> Serial, Testing, Round:3354
11:29:52:748 -> Serial, Testing, Round:3355
11:29:52:751 -> Serial, Testing, Round:3356
11:29:52:754 -> Serial, Testing, Round:3357
11:29:52:754 -> Serial, Testing, Round:3358
11:29:52:756 -> Serial, Testing, Round:3359
11:29:52:759 -> Serial, Testing, Round:3360
11:29:52:762 -> Serial, Testing, Round:3361
11:29:52:765 -> Serial, Testing, Round:3362
11:29:52:768 -> Serial, Testing, Round:3363
11:29:52:770 -> Serial, Testing, Round:3364
11:29:52:773 -> Serial, Testing, Round:3365
11:29:52:776 -> Serial, Testing, Round:3366
11:29:52:779 -> Serial, Testing, Round:3367
11:29:52:781 -> Serial, Testing, Round:3368
11:29:52:781 -> Serial, Testing, Round:3369
11:29:52:784 -> Serial, Testing, Round:3370
11:29:52:787 -> Serial, Testing, Round:3371
11:29:52:790 -> Serial, Testing, Round:3372
11:29:52:792 -> Serial, Testing, Round:3373
11:29:52:795 -> Serial, Testing, Round:3374
11:29:52:798 -> Serial, Testing, Round:3375
11:29:52:801 -> Serial, Testing, Round:3376
11:29:52:804 -> Serial, Testing, Round:3377
11:29:52:807 -> Serial, Testing, Round:3378
11:29:52:809 -> Serial, Testing, Round:3379
11:29:52:809 -> Serial, Testing, Round:3380
11:29:52:812 -> Serial, Testing, Round:3381
11:29:52:815 -> Serial, Testing, Round:3382
11:29:52:818 -> Serial, Testing, Round:3383
11:29:52:820 -> Serial, Testing, Round:3384
11:29:52:823 -> Serial, Testing, Round:3385
11:29:52:826 -> Serial, Testing, Round:3386
11:29:52:829 -> Serial, Testing, Round:3387
11:29:52:831 -> Serial, Testing, Round:3388
11:29:52:834 -> Serial, Testing, Round:3389
11:29:52:834 -> Serial, Testing, Round:3390
11:29:52:837 -> Serial, Testing, Round:3391
11:29:52:840 -> Serial, Testing, Round:3392
11:29:52:843 -> Serial, Testing, Round:3393
11:29:52:845 -> Serial, Testing, Round:3394
11:29:52:848 -> Serial, Testing, Round:3395
11:29:52:851 -> Serial, Testing, Round:3396
11:29:52:857 -> Serial, Testing, Round:3397
11:29:52:857 -> Serial, Testing, Round:3398
11:29:52:860 -> Serial, Testing, Round:3399
11:29:52:862 -> Serial, Testing, Round:3400
11:29:52:862 -> Serial, Testing, Round:3401
11:29:52:866 -> Serial, Testing, Round:3402
11:29:52:868 -> Serial, Testing, Round:3403
11:29:52:874 -> Serial, Testing, Round:3404
11:29:52:874 -> Serial, Testing, Round:3405
11:29:52:877 -> Serial, Testing, Round:3406
11:29:52:879 -> Serial, Testing, Round:3407
11:29:52:881 -> Serial, Testing, Round:3408
11:29:52:884 -> Serial, Testing, Round:3409
11:29:52:887 -> Serial, Testing, Round:3410
11:29:52:890 -> Serial, Testing, Round:3411
11:29:52:890 -> Serial, Testing, Round:3412
11:29:52:893 -> Serial, Testing, Round:3413
11:29:52:895 -> Serial, Testing, Round:3414
11:29:52:898 -> Serial, Testing, Round:3415
11:29:52:901 -> Serial, Testing, Round:3416
11:29:52:904 -> Serial, Testing, Round:3417
11:29:52:907 -> Serial, Testing, Round:3418
11:29:52:909 -> Serial, Testing, Round:3419
11:29:52:912 -> Serial, Testing, Round:3420
11:29:52:915 -> Serial, Testing, Round:3421
11:29:52:915 -> Serial, Testing, Round:3422
11:29:52:917 -> Serial, Testing, Round:3423
11:29:52:920 -> Serial, Testing, Round:3424
11:29:52:923 -> Serial, Testing, Round:3425
11:29:52:926 -> Serial, Testing, Round:3426
11:29:52:929 -> Serial, Testing, Round:3427
11:29:52:931 -> Serial, Testing, Round:3428
11:29:52:936 -> Serial, Testing, Round:3429
11:29:52:937 -> Serial, Testing, Round:3430
11:29:52:940 -> Serial, Testing, Round:3431
11:29:52:943 -> Serial, Testing, Round:3432
11:29:52:943 -> Serial, Testing, Round:3433
11:29:52:945 -> Serial, Testing, Round:3434
11:29:52:948 -> Serial, Testing, Round:3435
11:29:52:951 -> Serial, Testing, Round:3436
11:29:52:954 -> Serial, Testing, Round:3437
11:29:52:957 -> Serial, Testing, Round:3438
11:29:52:959 -> Serial, Testing, Round:3439
11:29:52:962 -> Serial, Testing, Round:3440
11:29:52:965 -> Serial, Testing, Round:3441
11:29:52:967 -> Serial, Testing, Round:3442
11:29:52:970 -> Serial, Testing, Round:3443
11:29:52:970 -> Serial, Testing, Round:3444
11:29:52:973 -> Serial, Testing, Round:3445
11:29:52:976 -> Serial, Testing, Round:3446
11:29:52:979 -> Serial, Testing, Round:3447
