11:29:13:841 -> �ѥ��� Round:0
11:29:13:841 -> Serial, Testing, Round:0
11:29:19:513 -> Serial, Testing, Round:0
11:29:19:515 -> Serial, Testing, Round:0
11:29:19:515 -> Serial, Testing, Round:0
11:29:19:518 -> Serial, Testing, Round:0
11:29:19:521 -> Serial, Testing, Round:0
11:29:19:524 -> Serial, Testing, Round:0
11:29:19:527 -> Serial, Testing, Round:0
11:29:19:529 -> Serial, Testing, Round:0
11:29:19:529 -> Serial, Testing, Round:0
11:29:19:532 -> Serial, Testing, Round:0
11:29:19:535 -> Serial, Testing, Round:0
11:29:19:538 -> Serial, Testing, Round:0
11:29:19:540 -> Serial, Testing, Round:0
11:29:19:540 -> Serial, Testing, Round:0
11:29:19:544 -> Serial, Testing, Round:0
11:29:19:546 -> Serial, Testing, Round:0
11:29:19:549 -> Serial, Testing, Round:0
11:29:19:552 -> Serial, Testing, Round:0
11:29:19:552 -> Serial, Testing, Round:0
11:29:19:554 -> Serial, Testing, Round:0
11:29:19:557 -> Serial, Testing, Round:0
11:29:19:560 -> Serial, Testing, Round:0
11:29:19:563 -> Serial, Testing, Round:0
11:29:19:565 -> Serial, Testing, Round:0
11:29:19:565 -> Serial, Testing, Round:0
11:29:19:568 -> Serial, Testing, Round:0
11:29:19:571 -> Serial, Testing, Round:0
11:29:19:574 -> Serial, Testing, Round:0
11:29:19:577 -> Serial, Testing, Round:0
11:29:19:577 -> Serial, Testing, Round:0
11:29:19:579 -> Serial, Testing, Round:0
11:29:19:582 -> Serial, Testing, Round:0
11:29:19:585 -> Serial, Testing, Round:0
11:29:19:588 -> Serial, Testing, Round:0
11:29:19:588 -> Serial, Testing, Round:0
11:29:19:590 -> Serial, Testing, Round:0
11:29:19:593 -> Serial, Testing, Round:0
11:29:19:596 -> Serial, Testing, Round:0
11:29:19:599 -> Serial, Testing, Round:0
11:29:19:602 -> Serial, Testing, Round:0
11:29:19:602 -> Serial, Testing, Round:0
11:29:19:604 -> Serial, Testing, Round:0
11:29:19:607 -> Serial, Testing, Round:0
11:29:19:610 -> Serial, Testing, Round:0
11:29:19:613 -> Serial, Testing, Round:0
11:29:19:613 -> Serial, Testing, Round:0
11:29:19:615 -> Serial, Testing, Round:0
11:29:19:618 -> Serial, Testing, Round:0
11:29:19:621 -> Serial, Testing, Round:0
11:29:19:624 -> Serial, Testing, Round:0
11:29:19:624 -> Serial, Testing, Round:0
11:29:19:627 -> Serial, Testing, Round:0
11:29:19:629 -> Serial, Testing, Round:0
11:29:19:632 -> Serial, Testing, Round:0
11:29:19:635 -> Serial, Testing, Round:0
11:29:19:638 -> Serial, Testing, Round:0
11:29:19:638 -> Serial, Testing, Round:0
11:29:19:641 -> Serial, Testing, Round:0
11:29:19:644 -> Serial, Testing, Round:0
11:29:19:646 -> Serial, Testing, Round:0
11:29:19:649 -> Serial, Testing, Round:0
11:29:19:649 -> Serial, Testing, Round:0
11:29:19:652 -> Serial, Testing, Round:0
11:29:19:654 -> Serial, Testing, Round:0
11:29:19:657 -> Serial, Testing, Round:0
11:29:19:660 -> Serial, Testing, Round:0
11:29:19:660 -> Serial, Testing, Round:0
11:29:19:663 -> Serial, Testing, Round:0
11:29:19:665 -> Serial, Testing, Round:0
11:29:19:668 -> Serial, Testing, Round:0
11:29:19:671 -> Serial, Testing, Round:0
11:29:19:674 -> Serial, Testing, Round:0
11:29:19:674 -> Serial, Testing, Round:0
11:29:19:677 -> Serial, Testing, Round:0
11:29:19:679 -> Serial, Testing, Round:0
11:29:19:682 -> Serial, Testing, Round:0
11:29:19:685 -> Serial, Testing, Round:0
11:29:19:685 -> Serial, Testing, Round:0
11:29:19:688 -> Serial, Testing, Round:0
11:29:19:690 -> Serial, Testing, Round:0
11:29:19:693 -> Serial, Testing, Round:0
11:29:19:696 -> Serial, Testing, Round:0
11:29:19:696 -> Serial, Testing, Round:0
11:29:19:699 -> Serial, Testing, Round:0
11:29:19:702 -> Serial, Testing, Round:0
11:29:19:704 -> Serial, Testing, Round:0
11:29:19:707 -> Serial, Testing, Round:0
11:29:19:710 -> Serial, Testing, Round:0
11:29:19:710 -> Serial, Testing, Round:0
11:29:19:713 -> Serial, Testing, Round:0
11:29:19:715 -> Serial, Testing, Round:0
11:29:19:718 -> Serial, Testing, Round:0
11:29:19:721 -> Serial, Testing, Round:0
11:29:19:721 -> Serial, Testing, Round:0
11:29:19:724 -> Serial, Testing, Round:0
11:29:19:726 -> Serial, Testing, Round:0
11:29:19:729 -> Serial, Testing, Round:0
11:29:19:732 -> Serial, Testing, Round:0
11:29:19:732 -> Serial, Testing, Round:0
11:29:19:735 -> Serial, Testing, Round:0
11:29:19:738 -> Serial, Testing, Round:0
11:29:19:741 -> Serial, Testing, Round:0
11:29:19:743 -> Serial, Testing, Round:0
11:29:19:746 -> Serial, Testing, Round:0
11:29:19:746 -> Serial, Testing, Round:0
11:29:19:749 -> Serial, Testing, Round:0
11:29:19:752 -> Serial, Testing, Round:0
11:29:19:754 -> Serial, Testing, Round:0
11:29:19:757 -> Serial, Testing, Round:0
11:29:19:757 -> Serial, Testing, Round:0
11:29:19:760 -> Serial, Testing, Round:0
11:29:19:763 -> Serial, Testing, Round:0
11:29:19:765 -> Serial, Testing, Round:0
11:29:19:768 -> Serial, Testing, Round:0
11:29:19:768 -> Serial, Testing, Round:0
11:29:19:771 -> Serial, Testing, Round:0
11:29:19:774 -> Serial, Testing, Round:0
11:29:19:777 -> Serial, Testing, Round:0
11:29:19:779 -> Serial, Testing, Round:0
11:29:19:782 -> Serial, Testing, Round:0
11:29:19:782 -> Serial, Testing, Round:0
11:29:19:785 -> Serial, Testing, Round:0
11:29:19:788 -> Serial, Testing, Round:0
11:29:19:790 -> Serial, Testing, Round:0
11:29:19:793 -> Serial, Testing, Round:0
11:29:19:793 -> Serial, Testing, Round:0
11:29:19:796 -> Serial, Testing, Round:0
11:29:19:799 -> Serial, Testing, Round:0
11:29:19:802 -> Serial, Testing, Round:0
11:29:19:804 -> Serial, Testing, Round:0
11:29:19:804 -> Serial, Testing, Round:0
11:29:19:807 -> Serial, Testing, Round:0
11:29:19:810 -> Serial, Testing, Round:0
11:29:19:813 -> Serial, Testing, Round:0
11:29:19:815 -> Serial, Testing, Round:0
11:29:19:818 -> Serial, Testing, Round:0
11:29:19:818 -> Serial, Testing, Round:0
11:29:19:821 -> Serial, Testing, Round:0
11:29:19:824 -> Serial, Testing, Round:0
11:29:19:826 -> Serial, Testing, Round:0
11:29:19:829 -> Serial, Testing, Round:0
11:29:19:829 -> Serial, Testing, Round:0
11:29:19:832 -> Serial, Testing, Round:0
11:29:19:835 -> Serial, Testing, Round:0
11:29:19:838 -> Serial, Testing, Round:0
11:29:19:840 -> Serial, Testing, Round:0
11:29:19:840 -> Serial, Testing, Round:0
11:29:19:843 -> Serial, Testing, Round:0
11:29:19:846 -> Serial, Testing, Round:0
11:29:19:849 -> Serial, Testing, Round:0
11:29:19:852 -> Serial, Testing, Round:0
11:29:19:854 -> Serial, Testing, Round:0
11:29:19:854 -> Serial, Testing, Round:0
11:29:19:857 -> Serial, Testing, Round:0
11:29:19:860 -> Serial, Testing, Round:0
11:29:19:863 -> Serial, Testing, Round:0
11:29:19:865 -> Serial, Testing, Round:0
11:29:19:865 -> Serial, Testing, Round:0
11:29:19:868 -> Serial, Testing, Round:0
11:29:19:871 -> Serial, Testing, Round:0
11:29:19:874 -> Serial, Testing, Round:0
11:29:19:876 -> Serial, Testing, Round:0
11:29:19:876 -> Serial, Testing, Round:0
11:29:19:879 -> Serial, Testing, Round:0
11:29:19:882 -> Serial, Testing, Round:0
11:29:19:885 -> Serial, Testing, Round:0
11:29:19:888 -> Serial, Testing, Round:0
11:29:19:890 -> Serial, Testing, Round:0
11:29:19:890 -> Serial, Testing, Round:0
11:29:19:893 -> Serial, Testing, Round:0
11:29:19:896 -> Serial, Testing, Round:0
11:29:19:899 -> Serial, Testing, Round:0
11:29:19:902 -> Serial, Testing, Round:0
11:29:19:902 -> Serial, Testing, Round:0
11:29:19:904 -> Serial, Testing, Round:0
11:29:19:907 -> Serial, Testing, Round:0
11:29:19:911 -> Serial, Testing, Round:0
11:29:19:913 -> Serial, Testing, Round:0
11:29:19:913 -> Serial, Testing, Round:0
11:29:19:916 -> Serial, Testing, Round:0
11:29:19:919 -> Serial, Testing, Round:0
11:29:19:922 -> Serial, Testing, Round:0
11:29:19:924 -> Serial, Testing, Round:0
11:29:19:927 -> Serial, Testing, Round:0
11:29:19:927 -> Serial, Testing, Round:0
11:29:19:930 -> Serial, Testing, Round:0
11:29:19:932 -> Serial, Testing, Round:0
11:29:19:935 -> Serial, Testing, Round:0
11:29:19:939 -> Serial, Testing, Round:0
11:29:19:939 -> Serial, Testing, Round:0
11:29:19:941 -> Serial, Testing, Round:0
11:29:19:943 -> Serial, Testing, Round:0
11:29:19:946 -> Serial, Testing, Round:0
11:29:19:949 -> Serial, Testing, Round:0
11:29:19:949 -> Serial, Testing, Round:0
11:29:19:952 -> Serial, Testing, Round:0
11:29:19:954 -> Serial, Testing, Round:0
11:29:19:957 -> Serial, Testing, Round:0
11:29:19:960 -> Serial, Testing, Round:0
11:29:19:963 -> Serial, Testing, Round:0
11:29:19:963 -> Serial, Testing, Round:0
11:29:19:965 -> Serial, Testing, Round:0
11:29:19:968 -> Serial, Testing, Round:0
11:29:19:971 -> Serial, Testing, Round:0
11:29:19:974 -> Serial, Testing, Round:0
11:29:19:974 -> Serial, Testing, Round:0
11:29:19:977 -> Serial, Testing, Round:0
11:29:19:979 -> Serial, Testing, Round:0
11:29:19:982 -> Serial, Testing, Round:0
11:29:19:985 -> Serial, Testing, Round:0
11:29:19:985 -> Serial, Testing, Round:0
11:29:19:988 -> Serial, Testing, Round:0
11:29:19:990 -> Serial, Testing, Round:0
11:29:19:993 -> Serial, Testing, Round:0
11:29:19:997 -> Serial, Testing, Round:0
11:29:19:999 -> Serial, Testing, Round:0
11:29:19:999 -> Serial, Testing, Round:0
11:29:20:002 -> Serial, Testing, Round:0
11:29:20:004 -> Serial, Testing, Round:0
11:29:20:007 -> Serial, Testing, Round:0
11:29:20:010 -> Serial, Testing, Round:0
11:29:20:010 -> Serial, Testing, Round:0
11:29:20:013 -> Serial, Testing, Round:0
11:29:20:015 -> Serial, Testing, Round:0
11:29:20:018 -> Serial, Testing, Round:0
11:29:20:021 -> Serial, Testing, Round:0
11:29:20:021 -> Serial, Testing, Round:0
11:29:20:024 -> Serial, Testing, Round:0
11:29:20:027 -> Serial, Testing, Round:0
11:29:20:029 -> Serial, Testing, Round:0
11:29:20:032 -> Serial, Testing, Round:0
11:29:20:035 -> Serial, Testing, Round:0
11:29:20:035 -> Serial, Testing, Round:0
11:29:20:038 -> Serial, Testing, Round:0
11:29:20:040 -> Serial, Testing, Round:0
11:29:20:043 -> Serial, Testing, Round:0
11:29:20:046 -> Serial, Testing, Round:0
11:29:20:046 -> Serial, Testing, Round:0
11:29:20:049 -> Serial, Testing, Round:0
11:29:20:052 -> Serial, Testing, Round:0
11:29:20:054 -> Serial, Testing, Round:0
11:29:20:057 -> Serial, Testing, Round:0
11:29:20:057 -> Serial, Testing, Round:0
11:29:20:060 -> Serial, Testing, Round:0
11:29:20:063 -> Serial, Testing, Round:0
11:29:20:065 -> Serial, Testing, Round:0
11:29:20:068 -> Serial, Testing, Round:0
11:29:20:071 -> Serial, Testing, Round:0
11:29:20:071 -> Serial, Testing, Round:0
11:29:20:074 -> Serial, Testing, Round:0
11:29:20:077 -> Serial, Testing, Round:0
11:29:20:079 -> Serial, Testing, Round:0
11:29:20:082 -> Serial, Testing, Round:0
11:29:20:082 -> Serial, Testing, Round:0
11:29:20:085 -> Serial, Testing, Round:0
11:29:20:088 -> Serial, Testing, Round:0
11:29:20:090 -> Serial, Testing, Round:0
11:29:20:093 -> Serial, Testing, Round:0
11:29:20:093 -> Serial, Testing, Round:0
11:29:20:096 -> Serial, Testing, Round:0
11:29:20:099 -> Serial, Testing, Round:0
11:29:20:102 -> Serial, Testing, Round:0
11:29:20:104 -> Serial, Testing, Round:0
11:29:20:107 -> Serial, Testing, Round:0
11:29:20:107 -> Serial, Testing, Round:0
11:29:20:110 -> Serial, Testing, Round:0
11:29:20:113 -> Serial, Testing, Round:0
11:29:20:115 -> Serial, Testing, Round:0
11:29:20:118 -> Serial, Testing, Round:0
11:29:20:118 -> Serial, Testing, Round:0
11:29:20:121 -> Serial, Testing, Round:0
11:29:20:124 -> Serial, Testing, Round:0
11:29:20:127 -> Serial, Testing, Round:0
11:29:20:129 -> Serial, Testing, Round:0
11:29:20:129 -> Serial, Testing, Round:0
11:29:20:132 -> Serial, Testing, Round:0
11:29:20:135 -> Serial, Testing, Round:0
11:29:20:138 -> Serial, Testing, Round:0
11:29:20:140 -> Serial, Testing, Round:0
11:29:20:143 -> Serial, Testing, Round:0
11:29:20:143 -> Serial, Testing, Round:0
11:29:20:147 -> Serial, Testing, Round:0
11:29:20:151 -> Serial, Testing, Round:0
11:29:20:152 -> Serial, Testing, Round:0
11:29:20:154 -> Serial, Testing, Round:0
11:29:20:154 -> Serial, Testing, Round:0
11:29:20:157 -> Serial, Testing, Round:0
11:29:20:160 -> Serial, Testing, Round:0
11:29:20:163 -> Serial, Testing, Round:0
11:29:20:165 -> Serial, Testing, Round:0
11:29:20:165 -> Serial, Testing, Round:0
11:29:20:168 -> Serial, Testing, Round:0
11:29:20:171 -> Serial, Testing, Round:0
11:29:20:174 -> Serial, Testing, Round:0
11:29:20:177 -> Serial, Testing, Round:0
11:29:20:179 -> Serial, Testing, Round:0
11:29:20:179 -> Serial, Testing, Round:0
11:29:20:182 -> Serial, Testing, Round:0
11:29:20:185 -> Serial, Testing, Round:0
11:29:20:188 -> Serial, Testing, Round:0
11:29:20:190 -> Serial, Testing, Round:0
11:29:20:190 -> Serial, Testing, Round:0
11:29:20:193 -> Serial, Testing, Round:0
11:29:20:196 -> Serial, Testing, Round:0
11:29:20:199 -> Serial, Testing, Round:0
11:29:20:202 -> Serial, Testing, Round:0
11:29:20:202 -> Serial, Testing, Round:0
11:29:20:204 -> Serial, Testing, Round:0
11:29:20:207 -> Serial, Testing, Round:0
11:29:20:210 -> Serial, Testing, Round:0
11:29:20:213 -> Serial, Testing, Round:0
11:29:20:215 -> Serial, Testing, Round:0
11:29:20:215 -> Serial, Testing, Round:0
11:29:20:218 -> Serial, Testing, Round:0
11:29:20:221 -> Serial, Testing, Round:0
11:29:20:224 -> Serial, Testing, Round:0
11:29:20:226 -> Serial, Testing, Round:0
11:29:20:226 -> Serial, Testing, Round:0
11:29:20:229 -> Serial, Testing, Round:0
11:29:20:232 -> Serial, Testing, Round:0
11:29:20:235 -> Serial, Testing, Round:0
11:29:20:238 -> Serial, Testing, Round:0
11:29:20:238 -> Serial, Testing, Round:0
11:29:20:240 -> Serial, Testing, Round:0
11:29:20:243 -> Serial, Testing, Round:0
11:29:20:246 -> Serial, Testing, Round:0
11:29:20:249 -> Serial, Testing, Round:0
11:29:20:252 -> Serial, Testing, Round:0
11:29:20:252 -> Serial, Testing, Round:0
11:29:20:254 -> Serial, Testing, Round:0
11:29:20:257 -> Serial, Testing, Round:0
11:29:20:260 -> Serial, Testing, Round:0
11:29:20:263 -> Serial, Testing, Round:0
11:29:20:263 -> Serial, Testing, Round:0
11:29:20:265 -> Serial, Testing, Round:0
11:29:20:268 -> Serial, Testing, Round:0
11:29:20:271 -> Serial, Testing, Round:0
11:29:20:274 -> Serial, Testing, Round:0
11:29:20:274 -> Serial, Testing, Round:0
11:29:20:277 -> Serial, Testing, Round:0
11:29:20:279 -> Serial, Testing, Round:0
11:29:20:282 -> Serial, Testing, Round:0
11:29:20:285 -> Serial, Testing, Round:0
11:29:20:288 -> Serial, Testing, Round:0
11:29:20:288 -> Serial, Testing, Round:0
11:29:20:290 -> Serial, Testing, Round:0
11:29:20:293 -> Serial, Testing, Round:0
11:29:20:297 -> Serial, Testing, Round:0
11:29:20:299 -> Serial, Testing, Round:0
11:29:20:299 -> Serial, Testing, Round:0
11:29:20:302 -> Serial, Testing, Round:0
11:29:20:304 -> Serial, Testing, Round:0
11:29:20:307 -> Serial, Testing, Round:0
11:29:20:310 -> Serial, Testing, Round:0
11:29:20:310 -> Serial, Testing, Round:0
11:29:20:313 -> Serial, Testing, Round:0
11:29:20:315 -> Serial, Testing, Round:0
11:29:20:318 -> Serial, Testing, Round:0
11:29:20:321 -> Serial, Testing, Round:0
11:29:20:324 -> Serial, Testing, Round:0
11:29:20:324 -> Serial, Testing, Round:0
11:29:20:326 -> Serial, Testing, Round:0
11:29:20:329 -> Serial, Testing, Round:0
11:29:20:332 -> Serial, Testing, Round:0
11:29:20:335 -> Serial, Testing, Round:0
11:29:20:335 -> Serial, Testing, Round:0
11:29:20:338 -> Serial, Testing, Round:0
11:29:20:340 -> Serial, Testing, Round:0
11:29:20:343 -> Serial, Testing, Round:0
11:29:20:346 -> Serial, Testing, Round:0
11:29:20:346 -> Serial, Testing, Round:0
11:29:20:349 -> Serial, Testing, Round:0
11:29:20:352 -> Serial, Testing, Round:0
11:29:20:354 -> Serial, Testing, Round:0
11:29:20:357 -> Serial, Testing, Round:0
11:29:20:360 -> Serial, Testing, Round:0
11:29:20:360 -> Serial, Testing, Round:0
11:29:20:363 -> Serial, Testing, Round:0
11:29:20:366 -> Serial, Testing, Round:0
11:29:20:369 -> Serial, Testing, Round:0
11:29:20:373 -> Serial, Testing, Round:0
11:29:20:373 -> Serial, Testing, Round:0
11:29:20:375 -> Serial, Testing, Round:0
11:29:20:377 -> Serial, Testing, Round:0
11:29:20:380 -> Serial, Testing, Round:0
11:29:20:383 -> Serial, Testing, Round:0
11:29:20:383 -> Serial, Testing, Round:0
11:29:20:386 -> Serial, Testing, Round:0
11:29:20:388 -> Serial, Testing, Round:0
11:29:20:391 -> Serial, Testing, Round:0
11:29:20:393 -> Serial, Testing, Round:0
11:29:20:399 -> Serial, Testing, Round:0
11:29:20:399 -> Serial, Testing, Round:0
11:29:20:399 -> Serial, Testing, Round:0
11:29:20:402 -> Serial, Testing, Round:0
11:29:20:404 -> Serial, Testing, Round:0
11:29:20:407 -> Serial, Testing, Round:0
11:29:20:407 -> Serial, Testing, Round:0
11:29:20:410 -> Serial, Testing, Round:0
11:29:20:413 -> Serial, Testing, Round:0
11:29:20:415 -> Serial, Testing, Round:0
11:29:20:418 -> Serial, Testing, Round:0
11:29:20:418 -> Serial, Testing, Round:0
11:29:20:421 -> Serial, Testing, Round:0
11:29:20:424 -> Serial, Testing, Round:0
11:29:20:426 -> Serial, Testing, Round:0
11:29:20:429 -> Serial, Testing, Round:0
11:29:20:432 -> Serial, Testing, Round:0
11:29:20:432 -> Serial, Testing, Round:0
11:29:20:435 -> Serial, Testing, Round:0
11:29:20:438 -> Serial, Testing, Round:0
11:29:20:440 -> Serial, Testing, Round:0
11:29:20:443 -> Serial, Testing, Round:0
11:29:20:443 -> Serial, Testing, Round:0
11:29:20:447 -> Serial, Testing, Round:0
11:29:20:449 -> Serial, Testing, Round:0
11:29:20:452 -> Serial, Testing, Round:0
11:29:20:454 -> Serial, Testing, Round:0
11:29:20:454 -> Serial, Testing, Round:0
11:29:20:457 -> Serial, Testing, Round:0
11:29:20:460 -> Serial, Testing, Round:0
11:29:20:463 -> Serial, Testing, Round:0
11:29:20:465 -> Serial, Testing, Round:0
11:29:20:468 -> Serial, Testing, Round:0
11:29:20:468 -> Serial, Testing, Round:0
11:29:20:471 -> Serial, Testing, Round:0
11:29:20:474 -> Serial, Testing, Round:0
11:29:20:477 -> Serial, Testing, Round:0
11:29:20:479 -> Serial, Testing, Round:0
11:29:20:479 -> Serial, Testing, Round:0
11:29:20:482 -> Serial, Te Round:0
11:29:20:488 -> Serial, Testing, Round:0
11:29:20:490 -> Serial, Testing, Round:0
11:29:20:490 -> Sesting, Round:0
11:29:20:485 -> Serial, Testing,rial, Testing, Round:0
11:29:20:493 -> Serial, Testing, Round:0
11:29:20:496 -> Serial, Testing, Round:0
11:29:20:499 -> Serial, Testing, Round:0
11:29:20:502 -> Serial, Testing, Round:0
11:29:20:504 -> Serial, Testing, Round:0
11:29:20:504 -> Serial, Testing, Round:0
11:29:20:507 -> Serial, Testing, Round:0
11:29:20:510 -> Serial, Testing, Round:0
11:29:20:513 -> Serial, Testing, Round:0
11:29:20:515 -> Serial, Testing, Round:0
11:29:20:515 -> Serial, Testing, Round:0
11:29:20:518 -> Serial, Testing, Round:0
11:29:20:521 -> Serial, Testing, Round:0
11:29:20:524 -> Serial, Testing, Round:0
11:29:20:527 -> Serial, Testing, Round:0
11:29:20:527 -> Serial, Testing, Round:0
11:29:20:529 -> Serial, Testing, Round:0
11:29:20:532 -> Serial, Testing, Round:0
11:29:20:535 -> Serial, Testing, Round:0
11:29:20:538 -> Serial, Testing, Round:0
11:29:20:540 -> Serial, Testing, Round:0
11:29:20:540 -> Serial, Testing, Round:0
11:29:20:543 -> Serial, Testing, Round:0
11:29:20:546 -> Serial, Testing, Round:0
11:29:20:549 -> Serial, Testing, Round:0
11:29:20:552 -> Serial, Testing, Round:0
11:29:20:552 -> Serial, Testing, Round:0
11:29:20:554 -> Serial, Testing, Round:0
11:29:20:557 -> Serial, Testing, Round:0
11:29:20:560 -> Serial, Testing, Round:0
11:29:20:563 -> Serial, Testing, Round:0
11:29:20:563 -> Serial, Testing, Round:0
11:29:20:565 -> Serial, Testing, Round:0
11:29:20:568 -> Serial, Testing, Round:0
11:29:20:571 -> Serial, Testing, Round:0
11:29:20:574 -> Serial, Testing, Round:0
11:29:20:577 -> Serial, Testing, Round:0
11:29:20:577 -> Serial, Testing, Round:0
11:29:20:579 -> Serial, Testing, Round:0
11:29:20:582 -> Serial, Testing, R
11:29:20:588 -> Serial, Testing, Round:0
11:29:20:588 -> Serial, Testing, Round:0
11:29:20:590 -> Serial, Teound:0
11:29:20:585 -> Serial, Testing, Round:0sting, Round:0
11:29:20:593 -> Serial, Testing, Round:0
11:29:20:596 -> Serial, Testing, Round:0
11:29:20:599 -> Serial, Testing, Round:0
11:29:20:599 -> Serial, Testing, Round:0
11:29:20:602 -> Serial, Testing, Round:0
11:29:20:604 -> Serial, Testing, Round:0
11:29:20:607 -> Serial, Testing, Round:0
11:29:20:610 -> Serial, Testing, Round:0
11:29:20:613 -> Serial, Testing, Round:0
11:29:20:613 -> Serial, Testing, Round:0
11:29:20:615 -> Serial, Testing, Round:0
11:29:20:618 -> Serial, Testing, Round:0
11:29:20:621 -> Serial, Testing, Round:0
